UNPLANNED_DOWNTIME,PLANNED_DOWNTIME,TOTAL_COUNT,GOOD_COUNT,REJECTED_COUNT,RUNTIME,ACTUAL_CYCLE_TIME,TS
false,true,7824,7351,473,0,00:00:00.000,2025-04-15 11:56:15.804
false,true,7824,7351,473,0,00:00:00.000,2025-04-15 11:56:19.809
false,true,7828,7355,473,0,00:00:00.000,2025-04-15 11:56:28.819
false,false,7857,7383,474,400,00:00:31.000,2025-04-15 11:57:10.861
false,false,7914,7439,475,1394,00:00:31.000,2025-04-15 11:58:19.944
false,false,8016,7538,478,722,00:00:33.000,2025-04-15 12:00:32.078
false,true,8017,7538,479,0,00:00:00.000,2025-04-15 12:00:43.086
false,false,8022,7543,479,152,00:00:31.000,2025-04-15 12:00:50.095
false,true,5148,4828,320,0,00:00:00.000,2025-04-15 10:53:04.912
false,true,5148,4828,320,0,00:00:00.000,2025-04-15 10:53:05.913
false,false,5150,4830,320,62,00:00:32.000,2025-04-15 10:53:11.919
false,false,5155,4834,321,220,00:00:32.000,2025-04-15 10:53:16.923
false,false,5160,4839,321,380,00:00:32.000,2025-04-15 10:53:21.927
false,false,5246,4919,327,472,00:00:33.000,2025-04-15 10:55:12.036
false,false,5274,4946,328,315,00:00:31.000,2025-04-15 10:55:46.071
false,false,5276,4947,329,379,00:00:32.000,2025-04-15 10:55:48.072
false,false,5299,4969,330,30,00:00:30.000,2025-04-15 10:56:17.098
false,false,5301,4970,331,91,00:00:31.000,2025-04-15 10:56:19.100
false,false,5318,4983,335,474,00:00:30.000,2025-04-15 10:56:42.124
false,false,4955,4651,304,526,00:00:30.000,2025-04-15 10:48:44.640
false,false,4960,4656,304,63,00:00:32.000,2025-04-15 10:48:55.649
false,false,4966,4661,305,127,00:00:32.000,2025-04-15 10:49:07.663
false,true,4995,4687,308,0,00:00:00.000,2025-04-15 10:49:47.710
false,false,4998,4689,309,92,00:00:31.000,2025-04-15 10:49:51.715
false,false,5000,4691,309,155,00:00:30.000,2025-04-15 10:49:53.717
false,true,5010,4701,309,0,00:00:00.000,2025-04-15 10:50:05.732
false,false,5047,4735,312,1034,00:00:33.000,2025-04-15 10:50:52.782
false,false,5052,4740,312,1193,00:00:33.000,2025-04-15 10:50:57.787
false,true,5079,4763,316,0,00:00:00.000,2025-04-15 10:51:29.822
false,false,5178,4856,322,943,00:00:31.000,2025-04-15 10:53:39.945
false,true,5187,4864,323,0,00:00:00.000,2025-04-15 10:53:52.957
false,false,5219,4894,325,249,00:00:31.000,2025-04-15 10:54:39.002
false,false,5228,4902,326,530,00:00:32.000,2025-04-15 10:54:48.012
false,true,5231,4905,326,0,00:00:00.000,2025-04-15 10:54:53.017
false,true,5231,4905,326,0,00:00:00.000,2025-04-15 10:54:54.018
false,true,5231,4905,326,0,00:00:00.000,2025-04-15 10:54:57.020
false,true,5473,5129,344,0,00:00:00.000,2025-04-15 11:00:11.329
false,false,5474,5130,344,30,00:00:30.000,2025-04-15 11:00:12.330
false,false,5530,5182,348,444,00:00:33.000,2025-04-15 11:01:26.408
false,false,5543,5194,349,97,00:00:33.000,2025-04-15 11:01:45.426
false,false,5551,5202,349,352,00:00:33.000,2025-04-15 11:01:53.435
false,false,5582,5232,350,1319,00:00:30.000,2025-04-15 11:02:24.463
false,true,5582,5232,350,0,00:00:00.000,2025-04-15 11:02:30.467
false,false,5586,5236,350,130,00:00:32.000,2025-04-15 11:02:34.471
false,true,5595,5245,350,0,00:00:00.000,2025-04-15 11:02:50.487
false,false,5601,5251,350,192,00:00:33.000,2025-04-15 11:03:07.506
false,true,5603,5253,350,0,00:00:00.000,2025-04-15 11:03:10.507
false,false,5605,5255,350,64,00:00:31.000,2025-04-15 11:03:17.513
false,false,5612,5262,350,283,00:00:30.000,2025-04-15 11:03:24.521
false,true,5687,5331,356,0,00:00:00.000,2025-04-15 11:05:12.641
false,false,5710,5353,357,282,00:00:30.000,2025-04-15 11:05:50.678
false,true,5710,5353,357,0,00:00:00.000,2025-04-15 11:05:55.683
false,false,5711,5354,357,30,00:00:30.000,2025-04-15 11:05:57.686
false,false,5715,5358,357,94,00:00:31.000,2025-04-15 11:06:07.694
false,false,5719,5362,357,218,00:00:30.000,2025-04-15 11:06:11.700
false,false,5722,5365,357,309,00:00:31.000,2025-04-15 11:06:14.703
false,false,5726,5368,358,434,00:00:30.000,2025-04-15 11:06:18.707
false,false,5727,5369,358,467,00:00:33.000,2025-04-15 11:06:19.707
false,false,5617,5267,350,443,00:00:31.000,2025-04-15 11:03:29.531
false,false,5626,5276,350,721,00:00:30.000,2025-04-15 11:03:38.539
false,false,5630,5280,350,847,00:00:33.000,2025-04-15 11:03:42.544
false,false,5635,5283,352,1004,00:00:33.000,2025-04-15 11:03:47.547
false,false,5647,5294,353,1384,00:00:33.000,2025-04-15 11:03:59.559
false,false,5656,5303,353,32,00:00:32.000,2025-04-15 11:04:20.584
false,false,5667,5311,356,127,00:00:32.000,2025-04-15 11:04:43.608
false,false,5879,5510,369,659,00:00:33.000,2025-04-15 11:10:09.946
false,true,5884,5515,369,0,00:00:00.000,2025-04-15 11:10:25.961
false,true,5895,5525,370,0,00:00:00.000,2025-04-15 11:10:49.982
false,false,5901,5531,370,190,00:00:30.000,2025-04-15 11:10:55.990
false,true,5903,5533,370,0,00:00:00.000,2025-04-15 11:10:58.992
false,true,5903,5533,370,0,00:00:00.000,2025-04-15 11:11:01.994
false,false,5910,5539,371,154,00:00:30.000,2025-04-15 11:11:17.011
false,false,5919,5548,371,435,00:00:30.000,2025-04-15 11:11:26.021
false,false,5929,5557,372,753,00:00:32.000,2025-04-15 11:11:36.026
false,false,5931,5559,372,818,00:00:33.000,2025-04-15 11:11:38.026
false,false,5819,5452,367,191,00:00:33.000,2025-04-15 11:08:51.869
false,false,5820,5453,367,33,00:00:33.000,2025-04-15 11:08:58.875
false,false,5842,5474,368,720,00:00:31.000,2025-04-15 11:09:20.897
false,true,5842,5474,368,0,00:00:00.000,2025-04-15 11:09:24.902
false,true,5842,5474,368,0,00:00:00.000,2025-04-15 11:09:25.903
false,true,5858,5489,369,0,00:00:00.000,2025-04-15 11:09:47.925
false,false,5872,5503,369,441,00:00:33.000,2025-04-15 11:10:02.942
false,false,5874,5505,369,503,00:00:32.000,2025-04-15 11:10:04.943
false,true,5968,5595,373,0,00:00:00.000,2025-04-15 11:12:28.073
false,true,5968,5595,373,0,00:00:00.000,2025-04-15 11:12:31.077
false,false,5998,5622,376,30,00:00:30.000,2025-04-15 11:13:15.125
false,true,6004,5628,376,0,00:00:00.000,2025-04-15 11:13:27.135
false,true,5761,5400,361,0,00:00:00.000,2025-04-15 11:07:09.757
false,true,5764,5402,362,0,00:00:00.000,2025-04-15 11:07:22.771
false,true,5774,5411,363,0,00:00:00.000,2025-04-15 11:07:41.793
false,false,5781,5417,364,218,00:00:30.000,2025-04-15 11:07:49.801
false,false,5782,5418,364,251,00:00:33.000,2025-04-15 11:07:50.803
false,false,5783,5419,364,281,00:00:30.000,2025-04-15 11:07:51.804
false,false,6026,5648,378,572,00:00:33.000,2025-04-15 11:14:01.170
false,true,6034,5656,378,0,00:00:00.000,2025-04-15 11:14:10.181
false,true,6034,5656,378,0,00:00:00.000,2025-04-15 11:14:12.182
false,true,6035,5657,378,0,00:00:00.000,2025-04-15 11:14:17.187
false,false,6039,5661,378,127,00:00:30.000,2025-04-15 11:14:26.195
false,false,6043,5665,378,62,00:00:31.000,2025-04-15 11:14:36.202
false,false,6048,5670,378,219,00:00:31.000,2025-04-15 11:14:41.208
false,false,6254,5867,387,692,00:00:33.000,2025-04-15 11:19:01.480
false,false,6255,5868,387,722,00:00:30.000,2025-04-15 11:19:02.481
false,false,6260,5873,387,878,00:00:31.000,2025-04-15 11:19:07.488
false,true,6260,5873,387,0,00:00:00.000,2025-04-15 11:19:13.492
false,false,6271,5884,387,344,00:00:30.000,2025-04-15 11:19:24.504
false,false,6274,5887,387,31,00:00:31.000,2025-04-15 11:19:33.515
false,true,6292,5904,388,0,00:00:00.000,2025-04-15 11:20:03.543
false,false,6295,5907,388,95,00:00:32.000,2025-04-15 11:20:06.546
false,false,6074,5695,379,287,00:00:32.000,2025-04-15 11:15:13.240
false,true,6077,5698,379,0,00:00:00.000,2025-04-15 11:15:22.252
false,false,6090,5711,379,386,00:00:32.000,2025-04-15 11:15:41.274
false,false,6108,5729,379,471,00:00:31.000,2025-04-15 11:16:05.300
false,false,6124,5744,380,417,00:00:31.000,2025-04-15 11:16:27.323
false,false,6128,5748,380,540,00:00:30.000,2025-04-15 11:16:31.326
false,false,6139,5758,381,886,00:00:30.000,2025-04-15 11:16:42.339
false,false,6150,5769,381,1235,00:00:31.000,2025-04-15 11:16:53.347
false,false,6160,5779,381,1550,00:00:32.000,2025-04-15 11:17:03.355
false,false,6174,5791,383,1987,00:00:31.000,2025-04-15 11:17:17.369
false,false,6178,5794,384,2112,00:00:33.000,2025-04-15 11:17:21.373
false,false,6194,5809,385,285,00:00:30.000,2025-04-15 11:17:43.398
false,true,6196,5811,385,0,00:00:00.000,2025-04-15 11:17:47.401
false,false,6223,5836,387,847,00:00:33.000,2025-04-15 11:18:18.433
false,false,6224,5837,387,30,00:00:30.000,2025-04-15 11:18:25.440
false,true,6299,5911,388,0,00:00:00.000,2025-04-15 11:20:13.553
false,false,6304,5916,388,95,00:00:31.000,2025-04-15 11:20:27.564
false,false,6310,5922,388,279,00:00:30.000,2025-04-15 11:20:33.571
false,false,6332,5942,390,973,00:00:32.000,2025-04-15 11:20:55.595
false,true,6335,5945,390,0,00:00:00.000,2025-04-15 11:21:01.602
false,false,6367,5976,391,1003,00:00:30.000,2025-04-15 11:21:36.633
false,false,6582,6178,404,438,00:00:31.000,2025-04-15 11:26:53.972
false,false,6584,6179,405,502,00:00:31.000,2025-04-15 11:26:55.975
false,true,6588,6183,405,0,00:00:00.000,2025-04-15 11:27:09.988
false,false,6591,6186,405,90,00:00:30.000,2025-04-15 11:27:14.992
false,false,6596,6191,405,62,00:00:30.000,2025-04-15 11:27:26.003
false,true,6599,6194,405,0,00:00:00.000,2025-04-15 11:27:30.006
false,false,6625,6218,407,251,00:00:33.000,2025-04-15 11:28:13.047
false,false,6626,6219,407,283,00:00:32.000,2025-04-15 11:28:14.047
false,false,6632,6224,408,32,00:00:32.000,2025-04-15 11:28:26.058
false,false,6633,6225,408,63,00:00:31.000,2025-04-15 11:28:27.059
false,false,6526,6127,399,888,00:00:32.000,2025-04-15 11:25:45.905
false,false,6558,6155,403,220,00:00:31.000,2025-04-15 11:26:23.945
false,false,6559,6156,403,250,00:00:30.000,2025-04-15 11:26:24.947
false,true,6568,6164,404,0,00:00:00.000,2025-04-15 11:26:38.955
false,false,6382,5991,391,66,00:00:33.000,2025-04-15 11:22:03.657
false,false,6390,5999,391,324,00:00:33.000,2025-04-15 11:22:11.666
false,true,6399,6007,392,0,00:00:00.000,2025-04-15 11:22:37.699
false,false,6407,6014,393,249,00:00:30.000,2025-04-15 11:22:46.711
false,false,6412,6019,393,409,00:00:32.000,2025-04-15 11:22:51.716
false,false,6417,6024,393,30,00:00:30.000,2025-04-15 11:23:08.733
false,true,6447,6053,394,0,00:00:00.000,2025-04-15 11:24:07.798
false,true,6633,6225,408,0,00:00:00.000,2025-04-15 11:28:33.062
false,true,6667,6255,412,0,00:00:00.000,2025-04-15 11:29:25.117
false,false,6884,6462,422,63,00:00:32.000,2025-04-15 11:34:56.449
false,false,6887,6465,422,161,00:00:32.000,2025-04-15 11:34:59.449
false,false,6693,6279,414,33,00:00:33.000,2025-04-15 11:30:09.160
false,false,6702,6288,414,188,00:00:31.000,2025-04-15 11:30:24.172
false,false,6708,6293,415,376,00:00:31.000,2025-04-15 11:30:30.178
false,false,6720,6305,415,755,00:00:33.000,2025-04-15 11:30:42.187
false,false,6757,6341,416,1928,00:00:32.000,2025-04-15 11:31:19.224
false,false,6758,6342,416,1961,00:00:33.000,2025-04-15 11:31:20.225
false,false,6762,6346,416,2086,00:00:30.000,2025-04-15 11:31:24.229
false,false,6781,6362,419,2687,00:00:30.000,2025-04-15 11:31:43.246
false,false,6892,6470,422,33,00:00:33.000,2025-04-15 11:35:10.461
false,false,6903,6481,422,311,00:00:30.000,2025-04-15 11:35:27.479
false,false,6906,6484,422,97,00:00:33.000,2025-04-15 11:35:36.489
false,false,6925,6503,422,696,00:00:31.000,2025-04-15 11:35:55.510
false,false,6931,6509,422,885,00:00:32.000,2025-04-15 11:36:01.517
false,false,6942,6520,422,1235,00:00:30.000,2025-04-15 11:36:12.527
false,false,6955,6530,425,1644,00:00:30.000,2025-04-15 11:36:25.540
false,false,7052,6622,430,125,00:00:30.000,2025-04-15 11:38:38.676
false,false,7074,6643,431,824,00:00:32.000,2025-04-15 11:39:00.694
false,false,7088,6657,431,411,00:00:30.000,2025-04-15 11:39:20.715
false,false,7108,6676,432,1041,00:00:33.000,2025-04-15 11:39:40.746
false,false,7133,6700,433,1833,00:00:33.000,2025-04-15 11:40:05.772
false,false,6790,6371,419,122,00:00:30.000,2025-04-15 11:31:58.260
false,false,6801,6382,419,470,00:00:33.000,2025-04-15 11:32:09.270
false,true,6808,6389,419,0,00:00:00.000,2025-04-15 11:32:30.289
false,true,6808,6389,419,0,00:00:00.000,2025-04-15 11:32:39.298
false,true,6833,6414,419,0,00:00:00.000,2025-04-15 11:33:18.342
false,false,6971,6545,426,94,00:00:32.000,2025-04-15 11:37:05.579
false,false,6987,6561,426,598,00:00:30.000,2025-04-15 11:37:21.593
false,true,6992,6566,426,0,00:00:00.000,2025-04-15 11:37:28.601
false,true,6992,6566,426,0,00:00:00.000,2025-04-15 11:37:30.602
false,false,7010,6583,427,572,00:00:33.000,2025-04-15 11:37:50.623
false,false,7014,6587,427,699,00:00:30.000,2025-04-15 11:37:54.626
false,false,7017,6590,427,795,00:00:31.000,2025-04-15 11:37:57.629
false,false,7030,6601,429,1206,00:00:32.000,2025-04-15 11:38:10.646
false,false,7150,6714,436,158,00:00:32.000,2025-04-15 11:40:28.799
false,false,7154,6717,437,283,00:00:31.000,2025-04-15 11:40:32.803
false,false,7159,6722,437,441,00:00:33.000,2025-04-15 11:40:37.807
false,false,7161,6723,438,503,00:00:30.000,2025-04-15 11:40:39.811
false,true,7171,6731,440,0,00:00:00.000,2025-04-15 11:41:01.837
false,false,7173,6733,440,65,00:00:32.000,2025-04-15 11:41:03.839
false,false,7182,6742,440,349,00:00:30.000,2025-04-15 11:41:12.847
false,false,7183,6743,440,380,00:00:31.000,2025-04-15 11:41:13.848
false,false,7196,6755,441,792,00:00:33.000,2025-04-15 11:41:26.863
false,false,7364,6911,453,285,00:00:32.000,2025-04-15 11:45:27.117
false,false,7396,6938,458,534,00:00:33.000,2025-04-15 11:46:05.154
false,true,7404,6946,458,0,00:00:00.000,2025-04-15 11:46:22.173
false,false,7409,6951,458,93,00:00:31.000,2025-04-15 11:46:36.188
false,false,7410,6951,459,123,00:00:30.000,2025-04-15 11:46:37.189
false,true,7213,6768,445,0,00:00:00.000,2025-04-15 11:41:50.887
false,true,7219,6774,445,0,00:00:00.000,2025-04-15 11:42:13.914
false,false,7234,6788,446,468,00:00:31.000,2025-04-15 11:42:28.932
false,false,7244,6797,447,63,00:00:30.000,2025-04-15 11:42:44.946
false,false,7274,6826,448,33,00:00:33.000,2025-04-15 11:43:26.992
false,false,7428,6969,459,188,00:00:33.000,2025-04-15 11:47:07.218
false,false,7451,6991,460,285,00:00:32.000,2025-04-15 11:47:36.252
false,true,7466,7006,460,0,00:00:00.000,2025-04-15 11:47:58.280
false,false,7477,7015,462,339,00:00:32.000,2025-04-15 11:48:14.296
false,false,7494,7031,463,159,00:00:31.000,2025-04-15 11:48:37.322
false,true,7495,7032,463,0,00:00:00.000,2025-04-15 11:48:42.330
false,false,7502,7039,463,220,00:00:31.000,2025-04-15 11:48:51.344
false,false,7522,7057,465,854,00:00:33.000,2025-04-15 11:49:11.364
false,true,7540,7075,465,0,00:00:00.000,2025-04-15 11:49:38.387
false,true,7545,7080,465,0,00:00:00.000,2025-04-15 11:49:48.399
false,false,7551,7085,466,191,00:00:33.000,2025-04-15 11:49:58.405
false,false,7559,7093,466,440,00:00:30.000,2025-04-15 11:50:06.414
false,true,7277,6829,448,0,00:00:00.000,2025-04-15 11:43:30.994
false,true,7280,6832,448,0,00:00:00.000,2025-04-15 11:43:42.007
false,false,7284,6836,448,124,00:00:30.000,2025-04-15 11:43:49.014
false,false,7291,6842,449,342,00:00:30.000,2025-04-15 11:43:56.017
false,true,7317,6868,449,0,00:00:00.000,2025-04-15 11:44:23.044
false,false,7323,6874,449,186,00:00:30.000,2025-04-15 11:44:34.058
false,false,7329,6880,449,375,00:00:32.000,2025-04-15 11:44:40.066
false,true,7329,6880,449,0,00:00:00.000,2025-04-15 11:44:41.067
false,false,7342,6892,450,413,00:00:33.000,2025-04-15 11:44:59.088
false,false,7345,6895,450,506,00:00:31.000,2025-04-15 11:45:02.091
false,false,7567,7101,466,250,00:00:31.000,2025-04-15 11:50:20.427
false,false,7589,7123,466,286,00:00:31.000,2025-04-15 11:50:54.454
false,false,7591,7124,467,347,00:00:30.000,2025-04-15 11:50:56.455
false,false,7595,7128,467,471,00:00:32.000,2025-04-15 11:51:00.458
false,false,7605,7138,467,787,00:00:32.000,2025-04-15 11:51:10.467
false,false,7625,7158,467,1412,00:00:32.000,2025-04-15 11:51:30.488
false,false,7641,7174,467,1915,00:00:32.000,2025-04-15 11:51:46.502
false,false,7745,7276,469,912,00:00:30.000,2025-04-15 11:54:00.656
false,false,7748,7279,469,1005,00:00:31.000,2025-04-15 11:54:03.660
false,false,7751,7282,469,1101,00:00:33.000,2025-04-15 11:54:06.666
false,false,7760,7290,470,1388,00:00:32.000,2025-04-15 11:54:15.675
false,false,7761,7291,470,1419,00:00:31.000,2025-04-15 11:54:16.677
false,false,7763,7293,470,1482,00:00:32.000,2025-04-15 11:54:18.679
false,true,7763,7293,470,0,00:00:00.000,2025-04-15 11:54:19.680
false,true,7763,7293,470,0,00:00:00.000,2025-04-15 11:54:22.683
false,false,7769,7299,470,195,00:00:33.000,2025-04-15 11:54:36.698
false,false,7776,7306,470,61,00:00:30.000,2025-04-15 11:54:55.715
false,false,7780,7310,470,182,00:00:31.000,2025-04-15 11:54:59.719
false,false,7785,7315,470,341,00:00:32.000,2025-04-15 11:55:04.725
false,false,7665,7198,467,2676,00:00:31.000,2025-04-15 11:52:10.530
false,true,7666,7199,467,0,00:00:00.000,2025-04-15 11:52:12.534
false,true,7666,7199,467,0,00:00:00.000,2025-04-15 11:52:17.539
false,true,7683,7215,468,0,00:00:00.000,2025-04-15 11:52:35.560
false,false,7692,7224,468,64,00:00:32.000,2025-04-15 11:52:55.583
false,true,7700,7232,468,0,00:00:00.000,2025-04-15 11:53:08.598
false,false,7703,7235,468,97,00:00:32.000,2025-04-15 11:53:12.601
false,false,7707,7239,468,227,00:00:32.000,2025-04-15 11:53:16.604
false,false,7709,7241,468,293,00:00:33.000,2025-04-15 11:53:18.606
false,true,7789,7319,470,0,00:00:00.000,2025-04-15 11:55:13.736
false,false,7792,7322,470,95,00:00:33.000,2025-04-15 11:55:17.739
false,true,7811,7341,470,0,00:00:00.000,2025-04-15 11:55:45.775
false,false,7816,7346,470,155,00:00:31.000,2025-04-15 11:55:53.781
false,true,7817,7347,470,0,00:00:00.000,2025-04-15 11:55:59.785
false,true,7817,7347,470,0,00:00:00.000,2025-04-15 11:56:00.786
false,true,7823,7350,473,0,00:00:00.000,2025-04-15 11:56:07.794
false,true,7828,7355,473,0,00:00:00.000,2025-04-15 11:56:26.817
false,true,7828,7355,473,0,00:00:00.000,2025-04-15 11:56:29.820
false,true,7829,7356,473,0,00:00:00.000,2025-04-15 11:56:35.825
false,false,7853,7380,473,278,00:00:30.000,2025-04-15 11:57:06.857
false,false,7859,7385,474,462,00:00:31.000,2025-04-15 11:57:12.864
false,false,7871,7397,474,31,00:00:31.000,2025-04-15 11:57:36.899
false,false,7872,7398,474,63,00:00:32.000,2025-04-15 11:57:37.900
false,false,7888,7414,474,571,00:00:32.000,2025-04-15 11:57:53.917
false,false,7896,7422,474,829,00:00:33.000,2025-04-15 11:58:01.926
false,false,7897,7423,474,861,00:00:32.000,2025-04-15 11:58:02.927
false,false,7899,7425,474,925,00:00:31.000,2025-04-15 11:58:04.929
false,false,7919,7444,475,1549,00:00:30.000,2025-04-15 11:58:24.947
false,false,7998,7520,478,157,00:00:33.000,2025-04-15 12:00:14.060
false,false,8007,7529,478,438,00:00:33.000,2025-04-15 12:00:23.068
false,false,8020,7541,479,90,00:00:30.000,2025-04-15 12:00:48.092
false,false,8027,7548,479,312,00:00:33.000,2025-04-15 12:00:55.099
false,false,5149,4829,320,30,00:00:30.000,2025-04-15 10:53:10.919
false,false,5249,4922,327,566,00:00:30.000,2025-04-15 10:55:15.039
false,false,5257,4930,327,814,00:00:30.000,2025-04-15 10:55:23.049
false,false,5261,4934,327,943,00:00:33.000,2025-04-15 10:55:27.053
false,false,5265,4938,327,31,00:00:31.000,2025-04-15 10:55:37.060
false,false,5272,4944,328,252,00:00:31.000,2025-04-15 10:55:44.069
false,true,5298,4968,330,0,00:00:00.000,2025-04-15 10:56:11.097
false,false,5300,4969,331,60,00:00:30.000,2025-04-15 10:56:18.099
false,true,5303,4972,331,0,00:00:00.000,2025-04-15 10:56:24.105
false,false,4940,4636,304,63,00:00:31.000,2025-04-15 10:48:29.627
false,false,4970,4665,305,254,00:00:33.000,2025-04-15 10:49:11.667
false,false,5001,4692,309,185,00:00:30.000,2025-04-15 10:49:54.718
false,false,5028,4719,309,439,00:00:32.000,2025-04-15 10:50:33.766
false,false,5032,4723,309,566,00:00:32.000,2025-04-15 10:50:37.768
false,false,5034,4725,309,626,00:00:30.000,2025-04-15 10:50:39.771
false,false,5059,4746,313,1409,00:00:32.000,2025-04-15 10:51:04.795
false,false,5074,4759,315,1877,00:00:33.000,2025-04-15 10:51:19.812
false,true,5079,4763,316,0,00:00:00.000,2025-04-15 10:51:30.823
false,true,5083,4767,316,0,00:00:00.000,2025-04-15 10:51:39.835
false,false,5087,4771,316,125,00:00:32.000,2025-04-15 10:51:44.839
false,false,5173,4851,322,783,00:00:33.000,2025-04-15 10:53:34.942
false,false,5180,4858,322,1005,00:00:32.000,2025-04-15 10:53:41.947
false,true,5187,4864,323,0,00:00:00.000,2025-04-15 10:53:54.959
false,false,5203,4879,324,503,00:00:33.000,2025-04-15 10:54:10.975
false,true,5206,4882,324,0,00:00:00.000,2025-04-15 10:54:16.981
false,false,5212,4888,324,32,00:00:32.000,2025-04-15 10:54:31.996
false,false,5217,4892,325,188,00:00:30.000,2025-04-15 10:54:37.001
false,false,5224,4898,326,405,00:00:30.000,2025-04-15 10:54:44.007
false,true,5473,5129,344,0,00:00:00.000,2025-04-15 11:00:10.328
